"address/city","address/community","address/neighborhood","address/state","address/streetAddress","address/subdivision","address/zipcode","bathrooms","bedrooms","currency","description","homeStatus","latitude","livingArea","longitude","photos/0","photos/1","photos/2","photos/3","photos/4","photos/5","photos/6","photos/7","photos/8","photos/9","photos/10","photos/11","photos/12","photos/13","photos/14","photos/15","photos/16","photos/17","photos/18","photos/19","photos/20","photos/21","photos/22","photos/23","photos/24","photos/25","photos/26","photos/27","photos/28","photos/29","photos/30","photos/31","photos/32","photos/33","photos/34","photos/35","photos/36","photos/37","photos/38","photos/39","photos/40","photos/41","photos/42","photos/43","photos/44","photos/45","photos/46","photos/47","photos/48","photos/49","photos/50","photos/51","photos/52","photos/53","photos/54","photos/55","photos/56","photos/57","photos/58","photos/59","photos/60","photos/61","photos/62","photos/63","photos/64","photos/65","photos/66","photos/67","photos/68","photos/69","photos/70","photos/71","photos/72","photos/73","photos/74","photos/75","photos/76","photos/77","photos/78","photos/79","photos/80","photos/81","photos/82","photos/83","photos/84","photos/85","photos/86","photos/87","photos/88","photos/89","photos/90","photos/91","photos/92","photos/93","photos/94","photos/95","photos/96","photos/97","photos/98","photos/99","photos/100","photos/101","photos/102","photos/103","price","url","yearBuilt"
"Hackensack",,,"NJ","12 Van Orden Pl #14",,"07601","4","8","USD","Fantastic opportunity in the booming Hackensack market! 4-family sits on a 50x100 lot with large parking lot consisting of 2 lots of 25x100 at 16 & 18 Van Orden Pl. Total property is 100x100. True pride of ownership, very well-maintained with long-term great tenants. 5 gas and electric meters, 4 water heaters, 1 boiler. Units in great shape. Low vacancy rate and easy to rent. Located only 15 minutes away from GWB and off of Hackensack Ave, this is a phenomenal location for the savvy investor. Many potential opportunities on large 100x100 lot and a truly rare find in Hackensack- get in before it's too late!!","FOR_SALE","40.897385",,"-74.03721","https://photos.zillowstatic.com/fp/d989a040c27cc5bc23f51b0b8364966c-p_d.jpg","https://photos.zillowstatic.com/fp/50f01589cca2f616a71bf249c7dec2e7-p_d.jpg","https://photos.zillowstatic.com/fp/1cfd3f3468dff65a42c89fd9518418ce-p_d.jpg","https://photos.zillowstatic.com/fp/17c8183f8ed4f0923902e538cc87ffa2-p_d.jpg","https://photos.zillowstatic.com/fp/6d74cf36a416284a7ded6101a20131fd-p_d.jpg","https://photos.zillowstatic.com/fp/a55ca3401e173a06680ac22af8df52e4-p_d.jpg","https://photos.zillowstatic.com/fp/978d17862d910b4d3c2b6ac304375880-p_d.jpg","https://photos.zillowstatic.com/fp/8879ae59d7f91f161010352d2043bb55-p_d.jpg","https://photos.zillowstatic.com/fp/2f57150e805786f4a7844d908f10bdc3-p_d.jpg","https://photos.zillowstatic.com/fp/3310c8d356a6cdd4c0a66346b95f7164-p_d.jpg","https://photos.zillowstatic.com/fp/4d1051186c9b5a37a6f77a80f4c9c8bc-p_d.jpg","https://photos.zillowstatic.com/fp/463322a48cb3cd207d415cf06c93b500-p_d.jpg","https://photos.zillowstatic.com/fp/e12ea8cd56cb2e2ab01eb0429401902f-p_d.jpg","https://photos.zillowstatic.com/fp/3118b1557c368197abd8a1320346138c-p_d.jpg","https://photos.zillowstatic.com/fp/e32f38929014ccedbe3e093060f668e9-p_d.jpg","https://photos.zillowstatic.com/fp/6f01da8eab5688eb746d6edc19a71186-p_d.jpg","https://photos.zillowstatic.com/fp/a4fa917f999a0ce0934c7e83427609f3-p_d.jpg","https://photos.zillowstatic.com/fp/86702bb4426e720223e54ee530f8bfa5-p_d.jpg","https://photos.zillowstatic.com/fp/498428a9cd6922bbf93032ca621af3fd-p_d.jpg","https://photos.zillowstatic.com/fp/787c9326fae9f005488cc15562e07775-p_d.jpg","https://photos.zillowstatic.com/fp/de92633626e3f02551a18f11d14b95bf-p_d.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"725000","https://www.zillow.com/homedetails/12-Van-Orden-Pl-14-Hackensack-NJ-07601/2066614680_zpid/",
"Little Silver",,,"NJ","121 Rumson Pl",,"07739","2","3","USD","This 2200 square foot single family home has 3 bedrooms and 2.0 bathrooms. This home is located at 121 Rumson Pl, Little Silver, NJ 07739.","FOR_SALE","40.338703","2200","-74.05729","https://photos.zillowstatic.com/fp/bd353584b6cce3d7a4d82aa35059a456-p_d.jpg","https://photos.zillowstatic.com/fp/3f61852e266d3d4d064aaf9d281a7de8-p_d.jpg","https://photos.zillowstatic.com/fp/f2a29633daa3e8808ecc4ddaf67c09fc-p_d.jpg","https://photos.zillowstatic.com/fp/83f5b4cd57114ff6a9b11e362e3d934d-p_d.jpg","https://photos.zillowstatic.com/fp/80fee772330abd564e085b85013579dc-p_d.jpg","https://photos.zillowstatic.com/fp/71672f66e0c8fc3681086a915952d4b2-p_d.jpg","https://photos.zillowstatic.com/fp/e40697ff925a5f615fc43606e10cc11f-p_d.jpg","https://photos.zillowstatic.com/fp/b4f44e5c9c541b6443bdbb5b2a6905dc-p_d.jpg","https://photos.zillowstatic.com/fp/8f940eb03b4ba7523caab095718d602f-p_d.jpg","https://photos.zillowstatic.com/fp/e2dbba0116abaea0253e4506ee5cc8b9-p_d.jpg","https://photos.zillowstatic.com/fp/8bdab40d124ef8fec5fb5d2e41264681-p_d.jpg","https://photos.zillowstatic.com/fp/2de50777626259f93c60c566f5589317-p_d.jpg","https://photos.zillowstatic.com/fp/8d3cfb1b3e9cbb9145e33c0b81fb15a4-p_d.jpg","https://photos.zillowstatic.com/fp/e5bae53419d3c624dbcd47544528e2cc-p_d.jpg","https://photos.zillowstatic.com/fp/7b9ad5d9db647e7ee7445bd064d79811-p_d.jpg","https://photos.zillowstatic.com/fp/1d8f284cd240e62bd9467c2e36f7e500-p_d.jpg","https://photos.zillowstatic.com/fp/110cd264e27b7ed54de9fa69d0eaa72f-p_d.jpg","https://photos.zillowstatic.com/fp/4cec97eb356fd3186b9db4f653ac4afe-p_d.jpg","https://photos.zillowstatic.com/fp/f18d00d1c686b875c4c19b9cd45b0d6e-p_d.jpg","https://photos.zillowstatic.com/fp/f33fb1830cd0c9a0fa6819c958f26d84-p_d.jpg","https://photos.zillowstatic.com/fp/7e749bfe339c3ec4723d0262b3547ab7-p_d.jpg","https://photos.zillowstatic.com/fp/c719dc6932eab3d6543c1ccbc02ada9c-p_d.jpg","https://photos.zillowstatic.com/fp/1121aba718a85ae6017c6e80d453d211-p_d.jpg","https://photos.zillowstatic.com/fp/e8fcb58c163890e1cc85d6ff6906cb70-p_d.jpg","https://photos.zillowstatic.com/fp/8823ecbb85b32b7a96c881eedf358b45-p_d.jpg","https://photos.zillowstatic.com/fp/a9c899ef9ddf06519f5df8a0d8eefa11-p_d.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"969000","https://www.zillow.com/homedetails/121-Rumson-Pl-Little-Silver-NJ-07739/39282922_zpid/","1949"
"Mays Landing",,,"NJ","2613 Falcon Ct",,"08330","3","3","USD","AVAILABLE AGAIN SELL IT **WELCOME HOME TO TIMBER GLEN LOCATED IN HISTORIC MAYS LANDING NICELY APPOINTED BRIGHT & CHEERY 2 STORY TOWNHOUSE FEATURING 3 BEDROOMS & 2.5 BATHS. THIS VERY POPULAR WYNGATE MODEL IS THE LARGEST IN COMMUNITY- GREAT OPEN FEELING IN THIS WELL-MAINTAINED HOME WHERE THE PRIDE OF OWNERSHIP SHINES THROUGH.  CENTRAL LOCATION NEAR SHOPPING, RESTAURANTS AND EASY ACCESS INTO ATLANTIC CITY CASINOS/BEACHES. CONVENIENT TO ALL MAJOR HIGHWAYS LEADING TO PHILA AND NYC. PLS SEE LIST OF FEATURES 2613 Falcon Court Listing * 3 bedrms, 2.5 bath, living room, dining room, kitchen, closet and storage space * Downstairs: Tile in entryway, half bath, laundry room, and kitchen. * Upstairs: Carpet in hallways and bedrooms, tile in master and hallway bathroom. * Building on cement slab * All white kitchen appliances. Refrigerator 2012, Range 2014, Dishwasher 2018, Over-Range Microwave 2019.  * Top loading washer and front loading electric dryer. * Central air conditioning, forced air heat/gas, Ecobee Smart Thermostat * Gas water heater. * Storage and utility closet on either side of back patio * Walking path runs around Timber Glen and into Evergreen apartments with some scenes of nature. * Tennis courts and clubhouse * Pet friendly community; dog waste bags provided along walking path. * HOA Fee= $264.00 per month; includes: o Repairs/maintenance outside studs and including glass for windows. o Owner responsible for studs in o Landscaping: grass cut, snow removal, bushes trimmed","FOR_SALE","39.45655","1151","-74.63367","https://photos.zillowstatic.com/fp/6ea3bffa111c58e6c15fe70a662254f2-p_d.jpg","https://photos.zillowstatic.com/fp/5286913d4366db87d9b1aa4e2652b8a3-p_d.jpg","https://photos.zillowstatic.com/fp/6ca0d4bbb19b0a7dd3b8043e755786dc-p_d.jpg","https://photos.zillowstatic.com/fp/94a18fd7b156eb968af6eda9eade2aea-p_d.jpg","https://photos.zillowstatic.com/fp/ebef868a2a2e0b1b1aece94a0d930a0f-p_d.jpg","https://photos.zillowstatic.com/fp/779d800ef0ee949bdcc835d2c23d13f6-p_d.jpg","https://photos.zillowstatic.com/fp/ed90ca1c08ead8723f060e29a49c87cf-p_d.jpg","https://photos.zillowstatic.com/fp/6c6bd5dbac955406569d3aca2091a730-p_d.jpg","https://photos.zillowstatic.com/fp/8e67d12e58e47f115d74ffdb2dbcf525-p_d.jpg","https://photos.zillowstatic.com/fp/6e19131658c53e49fc9c46d66da9c16e-p_d.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"214899","https://www.zillow.com/homedetails/2613-Falcon-Ct-Mays-Landing-NJ-08330/61865375_zpid/","1988"
"Kenilworth",,,"NJ","24 N 20th St",,"07033","2",,"USD","New Italian restaurant for sale. New equipment, tables, chairs, glassware, etc etc","FOR_SALE","40.67692",,"-74.292755","https://photos.zillowstatic.com/fp/0132b7b01a7e613e73d78f7e1bac7c93-p_d.jpg","https://photos.zillowstatic.com/fp/7e088bab570b94aeac9f046c089e8c8c-p_d.jpg","https://photos.zillowstatic.com/fp/9b61f860217a038838d5f4c890307d3a-p_d.jpg","https://photos.zillowstatic.com/fp/a8a727140e9ce80ff12bb54b2155e21d-p_d.jpg","https://photos.zillowstatic.com/fp/384ecbab38201cbb329c7fd65b45be2e-p_d.jpg","https://photos.zillowstatic.com/fp/40ebf987932500ffdbbadcad63c89c16-p_d.jpg","https://photos.zillowstatic.com/fp/ced3be498a223119b418ac1475298c00-p_d.jpg","https://photos.zillowstatic.com/fp/66689138110c40c4abd4a79910b956b9-p_d.jpg","https://photos.zillowstatic.com/fp/7e92b3e2f178b9deceb6b2ccd6d4e999-p_d.jpg","https://photos.zillowstatic.com/fp/c5e8a95a06e677070956d298b20f26fc-p_d.jpg","https://photos.zillowstatic.com/fp/b07a94a8cec36f16eaf4d2efb6f03b0f-p_d.jpg","https://photos.zillowstatic.com/fp/eb10932945ce540c311051ef89e0bdd5-p_d.jpg","https://photos.zillowstatic.com/fp/e37c11e3bf8948fc0f57d18cb6974e66-p_d.jpg","https://photos.zillowstatic.com/fp/a9e20b119fa46710382474f0a93f726e-p_d.jpg","https://photos.zillowstatic.com/fp/d89eac831283cabe5a5b0e35d26785f0-p_d.jpg","https://photos.zillowstatic.com/fp/bdcdab7fbd90c5e40af0623e1669090e-p_d.jpg","https://photos.zillowstatic.com/fp/49666def283c7961e9e903d2f86dc0b5-p_d.jpg","https://photos.zillowstatic.com/fp/dd1dc33a26a6cc9a5bb07a38f67bd554-p_d.jpg","https://photos.zillowstatic.com/fp/5fb97ab15f285da31e80854b703fad8c-p_d.jpg","https://photos.zillowstatic.com/fp/5104845a192d5a750b5d359aa5a22517-p_d.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"75000","https://www.zillow.com/homedetails/24-N-20th-St-Kenilworth-NJ-07033/2066664222_zpid/",
"Weehawken",,,"NJ","550-564 Gregory Ave",,"07086","2","2","USD","EASTERN EXPOSURE FACING HUDSON YARDS & DIRECT MID TOWN VIEWS! Welcome home to your modern, urban style condo on desirable Gregory Ave w/ views of the NYC skyline! Just 0.2 miles to NYC transportation, and conveniently located to the Lincoln Tunnel, Hoboken and many parks including the Weehawken Waterfront Park & Recreation Center! This 2 bed/ 2 bath home features 11' high ceilings, chef's kitchen w/ an 8' island, open concept floor plan, beautiful hardwood floors, recessed lighting, gas fireplace, ample storage, laundry room and luxe primary suite w/ walkout to backyard oasis. Benefit from luxury amenities in the building, such as a fitness center, play room, & private storage unit in building w/ 4 parking passes & 1 parking spot.","FOR_SALE","40.765278","1923","-74.02636","https://photos.zillowstatic.com/fp/b185da358a37c8dd80b2bbb258eb9332-p_d.jpg","https://photos.zillowstatic.com/fp/efc53959f8777c3a3052d6f0ef56c156-p_d.jpg","https://photos.zillowstatic.com/fp/45233e34e646c69958a678c255aeabd3-p_d.jpg","https://photos.zillowstatic.com/fp/3c2cf3ced7d2a8ca74de2f9fa6247ef1-p_d.jpg","https://photos.zillowstatic.com/fp/8bbce3b13b2f1e9794af78e48e5df99c-p_d.jpg","https://photos.zillowstatic.com/fp/47afd305a6bdf8118ac94c91a7bdb684-p_d.jpg","https://photos.zillowstatic.com/fp/ddf2c5af1b0b4e408aafd3bc2e3efd9d-p_d.jpg","https://photos.zillowstatic.com/fp/f0e68cfa3c9ab7d0010e7bd3ef525736-p_d.jpg","https://photos.zillowstatic.com/fp/d1ae0c7e6e40c139c99f61a3d8ed325e-p_d.jpg","https://photos.zillowstatic.com/fp/700b3387d8e94f4c482c0ba2a46f6066-p_d.jpg","https://photos.zillowstatic.com/fp/8d9a4be43bedcc0abde6c3b819c2d52c-p_d.jpg","https://photos.zillowstatic.com/fp/e1ca350230519567021c99ea6d5d112d-p_d.jpg","https://photos.zillowstatic.com/fp/f4cc6fa753b15933b71bfd9171376cba-p_d.jpg","https://photos.zillowstatic.com/fp/10ee98acc46fef1860bc8dd094e7f7ab-p_d.jpg","https://photos.zillowstatic.com/fp/395b9e12382a6e6aea63af5d5ff7eb09-p_d.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"769900","https://www.zillow.com/homedetails/550-564-Gregory-Ave-Weehawken-NJ-07086/239946618_zpid/","1970"
"Wrightstown",,,"NJ","270 Chesterfield Jacobstown Rd",,"08562","2","4","USD","This 1501 square foot single family home has 4 bedrooms and 2.0 bathrooms. This home is located at 270 Chesterfield Jacobstown Rd, Wrightstown, NJ 08562.","FOR_SALE","40.08806","1501","-74.60569","https://photos.zillowstatic.com/fp/b55e25fd19393ccad7b3e546610eaded-p_d.jpg","https://photos.zillowstatic.com/fp/03cf661c9a503bcc82a1cc14d9f9ee89-p_d.jpg","https://photos.zillowstatic.com/fp/5b5449c2ee84c7bf2072c1f6e5bbf428-p_d.jpg","https://photos.zillowstatic.com/fp/e7001817941b1274124bcae43acea0b9-p_d.jpg","https://photos.zillowstatic.com/fp/2b00e22940fce6e14e745d7bcd150070-p_d.jpg","https://photos.zillowstatic.com/fp/8aa5800fad275e7254093d1fddae7dad-p_d.jpg","https://photos.zillowstatic.com/fp/d2d6ddb7bdd435ce6dcc3c766ad6d267-p_d.jpg","https://photos.zillowstatic.com/fp/2c60809457a0ca59debdce5830c16863-p_d.jpg","https://photos.zillowstatic.com/fp/c8f538e87f3bc37ec17371808986e445-p_d.jpg","https://photos.zillowstatic.com/fp/88337ef3af8956a22852683e17caaa85-p_d.jpg","https://photos.zillowstatic.com/fp/bdfb91fdd79cc4aeb2353d4de3cb2239-p_d.jpg","https://photos.zillowstatic.com/fp/a585dbd25ac1a604a39f0da2347bc5da-p_d.jpg","https://photos.zillowstatic.com/fp/0b18b8a97e66c713ed8d0571fc9d57ea-p_d.jpg","https://photos.zillowstatic.com/fp/19942e4c1c2adbcdc96728c5804d2065-p_d.jpg","https://photos.zillowstatic.com/fp/e866a555c887735d5d1507e222c382de-p_d.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"345000","https://www.zillow.com/homedetails/270-Chesterfield-Jacobstown-Rd-Wrightstown-NJ-08562/83036375_zpid/","1964"
"Bayville",,,"NJ","1103 Island Dr",,"08721","3","4","USD","Location!  LOCATION!!  LOCATION!!!  New Luxury BAYFRONT in Bayville.  100' Riparian Grant with Boatlift!!!   Enjoy this waterfront weekend getaway or vacation year-round in this charming 4-bedroom 3 bath contemporary 'cottage by the sea' in an exclusive bayfront location.  Being created for the discerning buyer, with 4,382' under roof, the high-quality finishes enhance the location's sparkling sunrises, pastel sunsets, sea breezes and the call of watersports.  Your approach will find craftsman columns framing the covered lemonade porch over the stonework of the garage entrances.  Enter into the luxury of 9' ceilings, crown moldings, a private study off the center hall tucked away for 'work-from-home' or quiet time.  Continue into the public area to the Great Room equipped with sliders opening onto the covered deck overlooking Barnegat Bay and your dockage; the gas fireplace and wet bar will add to the joy of entertaining friends and family.  Your kitchen comes with your choice of cabinetry and granite as well as stainless appliances and center island.  The dining room with sliders onto an open deck faces the bay as well.  This first level also contains a dedicated laundry room, pantry and full bath.    Upstairs you'll find the owner's suite with walk-in closets, a private uncovered bayfront porch - the ideal spot for morning coffee, a nightcap or sunbathing.  It's ensuite has a corner soaking tub, oversized step-in shower and double vanity.  Three more bedrooms, a full bath and laundry space for stackables complete this level.  Full 2-zone HVAC, 2x6 construction, upgraded insulation, Certainteed siding, Timberline roofing, your choice of colors, hardwoods and tiles help you created your personal statement at the Jersey Shore.  This one-of-a-kind home can be yours for $1,350,000.  For information on this home, the builders, flood insurance, financing tips and even some local history, visit us on the web at:  premium shore homes.","FOR_SALE","39.89906","4382","-74.13293","https://photos.zillowstatic.com/fp/ff3750583dfec9a1df8c81ff155cec5b-p_d.jpg","https://photos.zillowstatic.com/fp/04b6b750c792c4fb479e81e9c57416ac-p_d.jpg","https://photos.zillowstatic.com/fp/3537ad38c476c1a93d1f98b4b49afd38-p_d.jpg","https://photos.zillowstatic.com/fp/3e576871f437618416fad505763c5665-p_d.jpg","https://photos.zillowstatic.com/fp/f81bcf4d0d45746d6434b7a98098b78f-p_d.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1350000","https://www.zillow.com/homedetails/1103-Island-Dr-Bayville-NJ-08721/88939145_zpid/","2022"
"Manchester Township",,,"NJ","91 Lacey Rd",,"08759","0",,"USD","GREAT investment OPPORTUNITY to PURCHASE 3.43 acres of COMMERCIAL land that is located in the B1 zone. This is a PRIME location with GREAT frontage, and TREMENDOUS retail/business options. This lot is situated in a busy retail area, so visibility it GREAT! Call to view survey, or with any questions.","FOR_SALE","39.953655",,"-74.374245","https://photos.zillowstatic.com/fp/c43fd7364dfee704f5bb08e8e521d22d-p_d.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"699900","https://www.zillow.com/homedetails/91-Lacey-Rd-Manchester-Township-NJ-08759/175797049_zpid/","1900"
"Freehold",,,"NJ","Route 9",,"07728","0","0","USD","Zoned Residential and it is a corner lot on Middle Lane and Route 9 South.  Call for details. We have builders ready to work with you to build your home.","FOR_SALE","40.214832",,"-74.26034","https://photos.zillowstatic.com/fp/f903013ca7210772fd7effe075d6fde3-p_d.jpg","https://photos.zillowstatic.com/fp/fd408be4a021d162aa44ad44307e8ab2-p_d.jpg","https://photos.zillowstatic.com/fp/65d0a0c0299085b7d4b4e7d375b117e6-p_d.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"250000","https://www.zillow.com/homedetails/Route-9-Freehold-NJ-07728/2066716475_zpid/",
"Secaucus",,,"NJ","215 Harmon Cove Tower",,"07094","1","1","USD","This spectacular, fully renovated 1 bedroom 1 bath condo boasts a whopping 925 square feet of living space plus a walk-out terrace.  As you walk into the home you will be delighted to see a spacious open-concept living area, perfect for entertaining! Living room gives way to a newly renovated kitchen featuring high-end custom cabinets, granite countertops, stainless steel appliances including noise reducing double door dishwasher.Spacious master bedroom and stunning Jack and Jill bathroom. Ample closet space, Central A/C, Washer dryer, one indoor parking space deeded with the unit. Harmon Cove Towers is a beautiful complex with many amenities including 24 hr doorman/concierge, security, elevators, pool/kids pool, fitness center, steam room, basketball/tennis courts, Kids play room, Game room, Bike room and play area, to name a few. An absolute commuter's delight, express NJ transit bus stops right under the building! Great location close to NJ Turnpike & Route 3 & Airport. Close to Secaucus junction train station. Quiet town with great schools.","FOR_SALE","40.782066","925","-74.07891","https://photos.zillowstatic.com/fp/6e68e88f82c9ae966364f7f1020fce2c-p_d.jpg","https://photos.zillowstatic.com/fp/5025c7cf2c131bda19b984aa4128ffd2-p_d.jpg","https://photos.zillowstatic.com/fp/17d3fc81c380b279ab186793845d9fd8-p_d.jpg","https://photos.zillowstatic.com/fp/b60ac210580fa6bd46b64f9ae94e9941-p_d.jpg","https://photos.zillowstatic.com/fp/0e8146a29696aa35a1be3560041912ba-p_d.jpg","https://photos.zillowstatic.com/fp/d06925b15e25e0f0975158c70e12f0f3-p_d.jpg","https://photos.zillowstatic.com/fp/0bc0b387d84c060d69072c7cbf4ab6c1-p_d.jpg","https://photos.zillowstatic.com/fp/e0d710f2a4b7f0e83772965e6cb3efc6-p_d.jpg","https://photos.zillowstatic.com/fp/58fcc38a9e6ebacdf69695bd6365765b-p_d.jpg","https://photos.zillowstatic.com/fp/3a6a1dc6a7c5a4f9c19a4c200f4d779e-p_d.jpg","https://photos.zillowstatic.com/fp/e326c1503e45ec28c2b49254507182ee-p_d.jpg","https://photos.zillowstatic.com/fp/4c13e2c938d4ce473edd367567e1b6f9-p_d.jpg","https://photos.zillowstatic.com/fp/0fd1d1f0df237dcde1d722ccc6ac05f8-p_d.jpg","https://photos.zillowstatic.com/fp/dc325f259cd0c816ef611b94aaa3ad45-p_d.jpg","https://photos.zillowstatic.com/fp/6a6508507fcacf2f38314c8272b51ae8-p_d.jpg","https://photos.zillowstatic.com/fp/c02f07ae8243aa82602822ed278fdaac-p_d.jpg","https://photos.zillowstatic.com/fp/c69e8544dd49d00f82183d960b126d72-p_d.jpg","https://photos.zillowstatic.com/fp/ef58973aad31221f7f53b3be2e325488-p_d.jpg","https://photos.zillowstatic.com/fp/ec1e5a34538a9ab1f51c10fc2726096a-p_d.jpg","https://photos.zillowstatic.com/fp/d44c9d0d3549c60c177dde9a4f0e7656-p_d.jpg","https://photos.zillowstatic.com/fp/e05312e8c8abf6069c8e1fa94ad8fe36-p_d.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"279000","https://www.zillow.com/homedetails/215-Harmon-Cove-Tower-Secaucus-NJ-07094/38936228_zpid/","1980"
"Hillsborough",,,"NJ","1 Woodshire Way",,"08844","2","4","USD","Peaceful and private living in Hillsborough. The Green Acres Township Preservation protective land provides the perfect backdrop to this beautiful large 136’ x 260’ corner property. Lush gardens, mature trees and a long driveway welcome you home while inside, the 1,974 sq ft split-level layout is light-filled and ready to suit a range of lifestyles. A lovely living room and elevated dining space with hardwood floors are ready for relaxation while the open kitchen serves as the heart of this relaxed abode. A feature brick wall adds a rustic touch to the breakfast nook and ample storage in the wood cabinetry.The sliders open out to the 19’ x 24’ raised deck and rear yard. Here you can best enjoy the view out to the neighboring preservation land.  The list of features continues with a two-car garage with extra storage crawl spaces, fireplace, central air, ceiling fans, and easy-care landscaping. All vinyl windows were replaced in 2014. Buyer to verify all information.","FOR_SALE","40.464714","1974","-74.60672","https://photos.zillowstatic.com/fp/936b3a6a343c953f82c35c6d2f5b5811-p_d.jpg","https://photos.zillowstatic.com/fp/57552226cef262dbbe5bb7d553eb38f2-p_d.jpg","https://photos.zillowstatic.com/fp/de23d93b2aff54f5d449761ad76a3265-p_d.jpg","https://photos.zillowstatic.com/fp/669252b6607e92f0f968041de0dfd351-p_d.jpg","https://photos.zillowstatic.com/fp/6307e956f1d7c3f0c0402d843cac1441-p_d.jpg","https://photos.zillowstatic.com/fp/3c4841f860c0add11b5c1a32b85638b1-p_d.jpg","https://photos.zillowstatic.com/fp/d5220426caefc238f1fb4db277bdec54-p_d.jpg","https://photos.zillowstatic.com/fp/376e53938c4c567351e434eb5de55b83-p_d.jpg","https://photos.zillowstatic.com/fp/f4b0648f70a353430be08253c4a8a690-p_d.jpg","https://photos.zillowstatic.com/fp/cb083745fe5a443a63b4c5efd92d8476-p_d.jpg","https://photos.zillowstatic.com/fp/2d9f8c92694660c0160e3efad591540f-p_d.jpg","https://photos.zillowstatic.com/fp/6120d1b0c16428e8282872e78d3e7a65-p_d.jpg","https://photos.zillowstatic.com/fp/75a7b85e62872321d221042c0f18818c-p_d.jpg","https://photos.zillowstatic.com/fp/f19ce1b2c32f636c6322051d36f94cb5-p_d.jpg","https://photos.zillowstatic.com/fp/ed886bb96c08c55eaa0ccb77d5105463-p_d.jpg","https://photos.zillowstatic.com/fp/9aedf0e152c26e58a552aa297e9552b4-p_d.jpg","https://photos.zillowstatic.com/fp/67e5fae0bf4d5ed4b3f4e3d1752e9bcc-p_d.jpg","https://photos.zillowstatic.com/fp/8aa179ca08f56a5dde9f11d92305d7bc-p_d.jpg","https://photos.zillowstatic.com/fp/b41413f33f522c266d610fe96b09c6d8-p_d.jpg","https://photos.zillowstatic.com/fp/233ca8b87c8a8d09bc3091a1f91f1ca3-p_d.jpg","https://photos.zillowstatic.com/fp/8c875996feace429e29156a5f0c65f30-p_d.jpg","https://photos.zillowstatic.com/fp/3d97fd90d2f1551abef63d26ad0a5fb4-p_d.jpg","https://photos.zillowstatic.com/fp/7e6febc56652b5815da0b9a9b5333e08-p_d.jpg","https://photos.zillowstatic.com/fp/89a1ac6a97b64b56139f599ec6f732ec-p_d.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"550000","https://www.zillow.com/homedetails/1-Woodshire-Way-Hillsborough-NJ-08844/39895570_zpid/","1973"
